Id,Churn
0,0.06818181818181818
1,0.75
2,0.6363636363636364
3,0.0
4,0.0
5,0.11363636363636363
6,0.5909090909090909
7,0.25
8,0.045454545454545456
9,0.5227272727272727
10,0.20454545454545456
11,0.25
12,0.4318181818181818
13,0.09090909090909091
14,0.0
15,0.022727272727272728
16,0.13636363636363635
17,0.4318181818181818
18,0.022727272727272728
19,0.045454545454545456
20,0.22727272727272727
21,0.0
22,0.6818181818181818
23,0.38636363636363635
24,0.13636363636363635
25,0.2727272727272727
26,0.1590909090909091
27,0.022727272727272728
28,0.045454545454545456
29,0.0
30,0.4090909090909091
31,0.38636363636363635
32,0.8409090909090909
33,0.5909090909090909
34,0.13636363636363635
35,0.045454545454545456
36,0.45454545454545453
37,0.18181818181818182
38,0.20454545454545456
39,0.022727272727272728
40,0.18181818181818182
41,0.5454545454545454
42,0.6590909090909091
43,0.38636363636363635
44,0.38636363636363635
45,0.4772727272727273
46,0.22727272727272727
47,0.22727272727272727
48,0.29545454545454547
49,0.29545454545454547
50,0.22727272727272727
51,0.7272727272727273
52,0.29545454545454547
53,0.38636363636363635
54,0.4772727272727273
55,0.0
56,0.022727272727272728
57,0.6136363636363636
58,0.75
59,0.25
60,0.09090909090909091
61,0.5227272727272727
62,0.22727272727272727
63,0.13636363636363635
64,0.7954545454545454
65,0.0
66,0.38636363636363635
67,0.5
68,0.0
69,0.4772727272727273
70,0.5909090909090909
71,0.5227272727272727
72,0.11363636363636363
73,0.6363636363636364
74,0.75
75,0.022727272727272728
76,0.20454545454545456
77,0.0
78,0.25
79,0.0
80,0.6136363636363636
81,0.7045454545454546
82,0.7727272727272727
83,0.20454545454545456
84,0.29545454545454547
85,0.11363636363636363
86,0.09090909090909091
87,0.5681818181818182
88,0.4772727272727273
89,0.29545454545454547
90,0.1590909090909091
91,0.11363636363636363
92,0.8181818181818182
93,0.8409090909090909
94,0.0
95,0.022727272727272728
96,0.18181818181818182
97,0.5227272727272727
98,0.36363636363636365
99,0.5909090909090909
100,0.022727272727272728
101,0.8181818181818182
102,0.0
103,0.5909090909090909
104,0.0
105,0.7045454545454546
106,0.20454545454545456
107,0.20454545454545456
108,0.0
109,0.20454545454545456
110,0.1590909090909091
111,0.09090909090909091
112,0.45454545454545453
113,0.3409090909090909
114,0.0
115,0.8409090909090909
116,0.022727272727272728
117,0.0
118,0.0
119,0.5909090909090909
120,0.045454545454545456
121,0.06818181818181818
122,0.38636363636363635
123,0.38636363636363635
124,0.38636363636363635
125,0.3181818181818182
126,0.6818181818181818
127,0.3409090909090909
128,0.18181818181818182
129,0.3181818181818182
130,0.18181818181818182
131,0.13636363636363635
132,0.0
133,0.045454545454545456
134,0.38636363636363635
135,0.022727272727272728
136,0.022727272727272728
137,0.022727272727272728
138,0.045454545454545456
139,0.36363636363636365
140,0.045454545454545456
141,0.022727272727272728
142,0.09090909090909091
143,0.18181818181818182
144,0.4318181818181818
145,0.22727272727272727
146,0.38636363636363635
147,0.0
148,0.0
149,0.5454545454545454
150,0.022727272727272728
151,0.6818181818181818
152,0.4090909090909091
153,0.09090909090909091
154,0.45454545454545453
155,0.6818181818181818
156,0.0
157,0.3409090909090909
158,0.022727272727272728
159,0.09090909090909091
160,0.4090909090909091
161,0.7272727272727273
162,0.1590909090909091
163,0.022727272727272728
164,0.5227272727272727
165,0.1590909090909091
166,0.06818181818181818
167,0.25
168,0.0
169,0.5454545454545454
170,0.6363636363636364
171,0.0
172,0.5
173,0.4772727272727273
174,0.29545454545454547
175,0.6818181818181818
176,0.022727272727272728
177,0.045454545454545456
178,0.06818181818181818
179,0.7954545454545454
180,0.20454545454545456
181,0.11363636363636363
