Id,Churn
0,0.04446751505769797
1,0.678685102289567
2,0.6898410444444287
3,0.016719570209389977
4,0.006443240735879456
5,0.11529363333766979
6,0.32993866702198643
7,0.25010279089233545
8,0.03408559484252743
9,0.41530099626711364
10,0.20581353211755551
11,0.16374533394285548
12,0.2762813573866762
13,0.11469679631514117
14,0.01327781059021604
15,0.03639447119260787
16,0.13034296742783458
17,0.2725335650289112
18,0.02210868797091672
19,0.021872501778521673
20,0.15085381885979
21,0.014708595539392981
22,0.8391188697854708
23,0.3569549820386474
24,0.1248953088469717
25,0.4513706375096082
26,0.1240807137596658
27,0.02711341860979698
28,0.051054336587074346
29,0.006408935929030074
30,0.5660688528304321
31,0.2981079253810868
32,0.7967567599339525
33,0.5402838830925235
34,0.06539528027814948
35,0.026685216175157577
36,0.5472711365631641
37,0.05804205749829997
38,0.15608338749180542
39,0.028642866962474003
40,0.273225697428514
41,0.5831345541848987
42,0.41464937475429064
43,0.20930201597222686
44,0.30614301828074725
45,0.3101622944755752
46,0.1716161523711362
47,0.12440784313036747
48,0.2840612723878717
49,0.2932025241223733
50,0.3459327077307874
51,0.7120484513399998
52,0.21644647184955876
53,0.14312374742848102
54,0.4998094472060587
55,0.010159896775597047
56,0.024269218056625134
57,0.753505619000165
58,0.6765846457980732
59,0.25061873430781056
60,0.014387744087495269
61,0.548437932218359
62,0.16451571493327047
63,0.12679800668476013
64,0.7739889628895568
65,0.01010658811131817
66,0.23978784026879868
67,0.43494813824316214
68,0.021462683932645714
69,0.5824176878423274
70,0.5587775923225691
71,0.6228913859915105
72,0.04488981730089781
73,0.49013554333851245
74,0.9137649023813157
75,0.0316203028552694
76,0.1280027290609705
77,0.03680992295207476
78,0.138441303536972
79,0.016310591266605876
80,0.49734692891810356
81,0.7382804015616834
82,0.7881431497257503
83,0.16365194919578385
84,0.2980437917642405
85,0.062174215611067396
86,0.05502255503375791
87,0.3426275336556179
88,0.27590417014843255
89,0.2980437917642405
90,0.154753658062259
91,0.07861378917155215
92,0.8943488265795593
93,0.7881876221228058
94,0.006530948836649791
95,0.030979087011859335
96,0.10958537170575958
97,0.7310336014617645
98,0.2787452809795934
99,0.6415549333005244
100,0.023459044627743793
101,0.872663228430861
102,0.008196405828634883
103,0.5287178849667564
104,0.0077260014073028994
105,0.8241959404038355
106,0.24662127746571974
107,0.14423720827094677
108,0.011977220919428062
109,0.19263900028596817
110,0.1810707850678551
111,0.07125030234630297
112,0.48784451403427115
113,0.31713637042135057
114,0.010502839470831757
115,0.8434349292659981
116,0.027858185995399878
117,0.008398778320159091
118,0.028752066108142453
119,0.7979135750947008
120,0.11011679106342656
121,0.05321727483542597
122,0.23253962663856373
123,0.3780530973422705
124,0.2128217563713207
125,0.22898425681212858
126,0.6711444996086657
127,0.24942325171786334
128,0.20719846077059947
129,0.16320891556840167
130,0.13706466278139923
131,0.03918110182632019
132,0.008708309761257596
133,0.046711590715441856
134,0.2712648683610357
135,0.04760494100333107
136,0.0459753393195627
137,0.009101821923614068
138,0.03828701999921836
139,0.15087431958639308
140,0.013740529184625221
141,0.01262926848893697
142,0.08933874239831736
143,0.10788969167281015
144,0.254082303087432
145,0.12942418756083848
146,0.27645971321576895
147,0.013253038919770121
148,0.008874898838222896
149,0.800485678852039
150,0.04296742328010577
